year_sample,tract,state,Description,county,variable_name,variable_code,census_geom_year,value,trpa_id
2022,20106,06,Tenure by Units in Structure,061,Renter-occupied housing units: 10 to 19,B25032_019E,2020,0.0,06061201062020
2022,20106,06,Tenure by Units in Structure,061,Renter-occupied housing units: 2,B25032_016E,2020,0.0,06061201062020
2022,20106,06,Tenure by Units in Structure,061,Renter-occupied housing units: 20 to 49,B25032_020E,2020,0.0,06061201062020
2022,20106,06,Tenure by Units in Structure,061,Renter-occupied housing units: 3 or 4,B25032_017E,2020,0.0,06061201062020
2022,20106,06,Tenure by Units in Structure,061,Renter-occupied housing units: 5 to 9,B25032_018E,2020,14.0,06061201062020
2022,20106,06,Tenure by Units in Structure,061,Renter-occupied housing units: 50 or more,B25032_021E,2020,0.0,06061201062020
2022,20106,06,Tenure by Units in Structure,061,"Renter-occupied housing units: Boat, RV, van, etc.",B25032_023E,2020,0.0,06061201062020
2022,20106,06,Tenure by Units in Structure,061,Renter-occupied housing units: Mobile home,B25032_022E,2020,0.0,06061201062020
2022,20106,06,Tenure by Units in Structure,061,Renter-occupied housing units: Total,B25032_013E,2020,106.0,06061201062020
2022,20106,06,Year Structure Built,061,Built 1939 or earlier,B25034_011E,2020,95.0,06061201062020
2022,20106,06,Year Structure Built,061,Built 1940 to 1949,B25034_010E,2020,76.0,06061201062020
2022,20106,06,Year Structure Built,061,Built 1950 to 1959,B25034_009E,2020,145.0,06061201062020
2022,20106,06,Year Structure Built,061,Built 1960 to 1969,B25034_008E,2020,262.0,06061201062020
2022,20106,06,Year Structure Built,061,Built 1970 to 1979,B25034_007E,2020,578.0,06061201062020
2022,20106,06,Year Structure Built,061,Built 1980 to 1989,B25034_006E,2020,321.0,06061201062020
2022,20106,06,Year Structure Built,061,Built 1990 to 1999,B25034_005E,2020,259.0,06061201062020
2022,20106,06,Year Structure Built,061,Built 2000 to 2009,B25034_004E,2020,158.0,06061201062020
2022,20106,06,Year Structure Built,061,Built 2010 to 2019,B25034_003E,2020,11.0,06061201062020
2022,20106,06,Year Structure Built,061,Built 2020 or later,B25034_002E,2020,0.0,06061201062020
2022,20106,06,Year Structure Built,061,Total Year Built,B25034_001E,2020,1905.0,06061201062020
2022,20107,06,Housing Units by Number of Bedrooms and Tenure,061,Owner occupied: 1 bedroom,B25042_004E,2020,32.0,06061201072020
2022,20107,06,Housing Units by Number of Bedrooms and Tenure,061,Owner occupied: 2 bedrooms,B25042_005E,2020,153.0,06061201072020
2022,20107,06,Housing Units by Number of Bedrooms and Tenure,061,Owner occupied: 3 bedrooms,B25042_006E,2020,662.0,06061201072020
2022,20107,06,Housing Units by Number of Bedrooms and Tenure,061,Owner occupied: 4 bedrooms,B25042_007E,2020,66.0,06061201072020
2022,20107,06,Housing Units by Number of Bedrooms and Tenure,061,Owner occupied: 5 or more bedrooms,B25042_008E,2020,0.0,06061201072020
2022,20107,06,Housing Units by Number of Bedrooms and Tenure,061,Renter occupied: 1 bedroom,B25042_011E,2020,165.0,06061201072020
2022,20107,06,Housing Units by Number of Bedrooms and Tenure,061,Renter occupied: 2 bedrooms,B25042_012E,2020,84.0,06061201072020
2022,20107,06,Housing Units by Number of Bedrooms and Tenure,061,Renter occupied: 3 bedrooms,B25042_013E,2020,318.0,06061201072020
2022,20107,06,Housing Units by Number of Bedrooms and Tenure,061,Renter occupied: 4 bedrooms,B25042_014E,2020,0.0,06061201072020
2022,20107,06,Housing Units by Number of Bedrooms and Tenure,061,Renter occupied: 5 or more bedrooms,B25042_015E,2020,0.0,06061201072020
2022,20107,06,Housing by Units in Structure,061,"Occupied Units 1-unit, attached",B25136_004E,2020,27.0,06061201072020
2022,20107,06,Housing by Units in Structure,061,"Occupied Units 1-unit, detached",B25136_003E,2020,592.0,06061201072020
2022,20107,06,Housing by Units in Structure,061,Occupied Units 10 or more units,B25136_006E,2020,38.0,06061201072020
2022,20107,06,Housing by Units in Structure,061,Occupied Units 2-9 units,B25136_005E,2020,286.0,06061201072020
2022,20107,06,Housing by Units in Structure,061,"Vacant Units 1-unit, attached",B25136_010E,2020,53.0,06061201072020
2022,20107,06,Housing by Units in Structure,061,"Vacant Units 1-unit, detached",B25136_009E,2020,520.0,06061201072020
2022,20107,06,Housing by Units in Structure,061,Vacant Units 10 or more units,B25136_012E,2020,26.0,06061201072020
2022,20107,06,Housing by Units in Structure,061,Vacant Units 2-9 units,B25136_011E,2020,236.0,06061201072020
2022,20107,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Owner Occupied,B25003_002E,2020,549.0,06061201072020
2022,20107,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Renter Occupied,B25003_003E,2020,446.0,06061201072020
2022,20107,06,Occupancy and Vacancy Status,061,Total Housing Units,B25001_001E,2020,1742.0,06061201072020
2022,20107,06,Occupancy and Vacancy Status,061,Total Housing Units: Occupied,B25002_002E,2020,995.0,06061201072020
2022,20107,06,Occupancy and Vacancy Status,061,Total Housing Units: Vacant,B25002_003E,2020,747.0,06061201072020
2022,20107,06,Occupancy and Vacancy Status,061,"Vacant Housing Units: Seasonal, recreational, or occasional use",B25004_006E,2020,692.0,06061201072020
2022,20107,06,Presence and Types of Internet Subscriptions,061,Broadband of any type,S2801_C01_014E,2020,790.0,06061201072020
2022,20107,06,Presence and Types of Internet Subscriptions,061,"Broadband of any type: Broadband such as cable, fiber optic or DSL",S2801_C01_017E,2020,654.0,06061201072020
2022,20107,06,Presence and Types of Internet Subscriptions,061,Broadband of any type: Cellular data plan,S2801_C01_015E,2020,790.0,06061201072020
2022,20107,06,Presence and Types of Internet Subscriptions,061,Broadband of any type: Cellular data plan: Cellular data plan with no other type of Internet subscription,S2801_C01_016E,2020,136.0,06061201072020
2022,20107,06,Presence and Types of Internet Subscriptions,061,Broadband of any type: Satellite Internet service,S2801_C01_018E,2020,32.0,06061201072020
2022,20107,06,Presence and Types of Internet Subscriptions,061,Dial-up with no other type of Internet subscription,S2801_C01_013E,2020,0.0,06061201072020
2022,20107,06,Presence and Types of Internet Subscriptions,061,Total Households No Internet Subscribtion,S2801_C01_019E,2020,205.0,06061201072020
2022,20107,06,Presence and Types of Internet Subscriptions,061,Total Households by Type of Internet,S2801_C01_012E,2020,790.0,06061201072020
2022,20107,06,Tenure by Occupants per Room,061,Owner occupied: 0.50 or less occupants per room,B25014_003E,2020,349.0,06061201072020
2022,20107,06,Tenure by Occupants per Room,061,Owner occupied: 0.51 to 1.00 occupants per room,B25014_004E,2020,200.0,06061201072020
2022,20107,06,Tenure by Occupants per Room,061,Owner occupied: 1.01 to 1.50 occupants per room,B25014_005E,2020,0.0,06061201072020
2022,20107,06,Tenure by Occupants per Room,061,Owner occupied: 1.51 to 2.00 occupants per room,B25014_006E,2020,0.0,06061201072020
2022,20107,06,Tenure by Occupants per Room,061,Owner occupied: 2.01 or more occupants per room,B25014_007E,2020,0.0,06061201072020
2022,20107,06,Tenure by Occupants per Room,061,Owner occupied: Total,B25014_002E,2020,1098.0,06061201072020
2022,20107,06,Tenure by Occupants per Room,061,Renter occupied: 0.50 or less occupants per room,B25014_009E,2020,130.0,06061201072020
2022,20107,06,Tenure by Occupants per Room,061,Renter occupied: 0.51 to 1.00 occupants per room,B25014_010E,2020,282.0,06061201072020
2022,20107,06,Tenure by Occupants per Room,061,Renter occupied: 1.01 to 1.50 occupants per room,B25014_011E,2020,34.0,06061201072020
2022,20107,06,Tenure by Occupants per Room,061,Renter occupied: 1.51 to 2.00 occupants per room,B25014_012E,2020,0.0,06061201072020
2022,20107,06,Tenure by Occupants per Room,061,Renter occupied: 2.01 or more occupants per room,B25014_013E,2020,0.0,06061201072020
2022,20107,06,Tenure by Occupants per Room,061,Renter occupied: Total,B25014_008E,2020,892.0,06061201072020
2022,20107,06,Tenure by Plumbing Facilities,061,Owner occupied: Lacking plumbing facilities,B25049_004E,2020,0.0,06061201072020
2022,20107,06,Tenure by Plumbing Facilities,061,Renter occupied: Lacking plumbing facilities,B25049_007E,2020,0.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,"Owner-occupied housing units: 1, attached",B25032_004E,2020,0.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,"Owner-occupied housing units: 1, detached",B25032_003E,2020,443.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,Owner-occupied housing units: 10 to 19,B25032_008E,2020,0.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,Owner-occupied housing units: 2,B25032_005E,2020,0.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,Owner-occupied housing units: 20 to 49,B25032_009E,2020,0.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,Owner-occupied housing units: 3 or 4,B25032_006E,2020,0.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,Owner-occupied housing units: 5 to 9,B25032_007E,2020,0.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,Owner-occupied housing units: 50 or more,B25032_010E,2020,0.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,"Owner-occupied housing units: Boat, RV, van, etc.",B25032_012E,2020,0.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,Owner-occupied housing units: Mobile home,B25032_011E,2020,106.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,Owner-occupied housing units: Total,B25032_002E,2020,549.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,"Renter-occupied housing units: 1, attached",B25032_015E,2020,27.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,"Renter-occupied housing units: 1, detached",B25032_014E,2020,149.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,Renter-occupied housing units: 10 to 19,B25032_019E,2020,38.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,Renter-occupied housing units: 2,B25032_016E,2020,38.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,Renter-occupied housing units: 20 to 49,B25032_020E,2020,0.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,Renter-occupied housing units: 3 or 4,B25032_017E,2020,71.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,Renter-occupied housing units: 5 to 9,B25032_018E,2020,34.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,Renter-occupied housing units: 50 or more,B25032_021E,2020,0.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,"Renter-occupied housing units: Boat, RV, van, etc.",B25032_023E,2020,0.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,Renter-occupied housing units: Mobile home,B25032_022E,2020,89.0,06061201072020
2022,20107,06,Tenure by Units in Structure,061,Renter-occupied housing units: Total,B25032_013E,2020,446.0,06061201072020
2022,20107,06,Year Structure Built,061,Built 1939 or earlier,B25034_011E,2020,24.0,06061201072020
2022,20107,06,Year Structure Built,061,Built 1940 to 1949,B25034_010E,2020,98.0,06061201072020
2022,20107,06,Year Structure Built,061,Built 1950 to 1959,B25034_009E,2020,271.0,06061201072020
2022,20107,06,Year Structure Built,061,Built 1960 to 1969,B25034_008E,2020,349.0,06061201072020
2022,20107,06,Year Structure Built,061,Built 1970 to 1979,B25034_007E,2020,370.0,06061201072020
2022,20107,06,Year Structure Built,061,Built 1980 to 1989,B25034_006E,2020,219.0,06061201072020
2022,20107,06,Year Structure Built,061,Built 1990 to 1999,B25034_005E,2020,196.0,06061201072020
2022,20107,06,Year Structure Built,061,Built 2000 to 2009,B25034_004E,2020,215.0,06061201072020
2022,20107,06,Year Structure Built,061,Built 2010 to 2019,B25034_003E,2020,0.0,06061201072020
2022,20107,06,Year Structure Built,061,Built 2020 or later,B25034_002E,2020,0.0,06061201072020
2022,20107,06,Year Structure Built,061,Total Year Built,B25034_001E,2020,1742.0,06061201072020
2022,22100,06,Housing Units by Number of Bedrooms and Tenure,061,Owner occupied: 1 bedroom,B25042_004E,2020,0.0,06061221002020
2022,22100,06,Housing Units by Number of Bedrooms and Tenure,061,Owner occupied: 2 bedrooms,B25042_005E,2020,122.0,06061221002020
2022,22100,06,Housing Units by Number of Bedrooms and Tenure,061,Owner occupied: 3 bedrooms,B25042_006E,2020,74.0,06061221002020
2022,22100,06,Housing Units by Number of Bedrooms and Tenure,061,Owner occupied: 4 bedrooms,B25042_007E,2020,218.0,06061221002020
2022,22100,06,Housing Units by Number of Bedrooms and Tenure,061,Owner occupied: 5 or more bedrooms,B25042_008E,2020,0.0,06061221002020
2022,22100,06,Housing Units by Number of Bedrooms and Tenure,061,Renter occupied: 1 bedroom,B25042_011E,2020,21.0,06061221002020
2022,22100,06,Housing Units by Number of Bedrooms and Tenure,061,Renter occupied: 2 bedrooms,B25042_012E,2020,0.0,06061221002020
2022,22100,06,Housing Units by Number of Bedrooms and Tenure,061,Renter occupied: 3 bedrooms,B25042_013E,2020,10.0,06061221002020
2022,22100,06,Housing Units by Number of Bedrooms and Tenure,061,Renter occupied: 4 bedrooms,B25042_014E,2020,0.0,06061221002020
2022,22100,06,Housing Units by Number of Bedrooms and Tenure,061,Renter occupied: 5 or more bedrooms,B25042_015E,2020,0.0,06061221002020
2022,22100,06,Housing by Units in Structure,061,"Occupied Units 1-unit, attached",B25136_004E,2020,0.0,06061221002020
2022,22100,06,Housing by Units in Structure,061,"Occupied Units 1-unit, detached",B25136_003E,2020,307.0,06061221002020
2022,22100,06,Housing by Units in Structure,061,Occupied Units 10 or more units,B25136_006E,2020,12.0,06061221002020
2022,22100,06,Housing by Units in Structure,061,Occupied Units 2-9 units,B25136_005E,2020,38.0,06061221002020
2022,22100,06,Housing by Units in Structure,061,"Vacant Units 1-unit, attached",B25136_010E,2020,16.0,06061221002020
2022,22100,06,Housing by Units in Structure,061,"Vacant Units 1-unit, detached",B25136_009E,2020,970.0,06061221002020
2022,22100,06,Housing by Units in Structure,061,Vacant Units 10 or more units,B25136_012E,2020,0.0,06061221002020
2022,22100,06,Housing by Units in Structure,061,Vacant Units 2-9 units,B25136_011E,2020,30.0,06061221002020
2022,22100,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Owner Occupied,B25003_002E,2020,273.0,06061221002020
2022,22100,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Renter Occupied,B25003_003E,2020,65.0,06061221002020
2022,22100,06,Occupancy and Vacancy Status,061,Total Housing Units,B25001_001E,2020,1339.0,06061221002020
2022,22100,06,Occupancy and Vacancy Status,061,Total Housing Units: Occupied,B25002_002E,2020,338.0,06061221002020
2022,22100,06,Occupancy and Vacancy Status,061,Total Housing Units: Vacant,B25002_003E,2020,1001.0,06061221002020
2022,22100,06,Occupancy and Vacancy Status,061,"Vacant Housing Units: Seasonal, recreational, or occasional use",B25004_006E,2020,978.0,06061221002020
2022,22100,06,Presence and Types of Internet Subscriptions,061,Broadband of any type,S2801_C01_014E,2020,323.0,06061221002020
2022,22100,06,Presence and Types of Internet Subscriptions,061,"Broadband of any type: Broadband such as cable, fiber optic or DSL",S2801_C01_017E,2020,263.0,06061221002020
2022,22100,06,Presence and Types of Internet Subscriptions,061,Broadband of any type: Cellular data plan,S2801_C01_015E,2020,296.0,06061221002020
2022,22100,06,Presence and Types of Internet Subscriptions,061,Broadband of any type: Cellular data plan: Cellular data plan with no other type of Internet subscription,S2801_C01_016E,2020,60.0,06061221002020
2022,22100,06,Presence and Types of Internet Subscriptions,061,Broadband of any type: Satellite Internet service,S2801_C01_018E,2020,38.0,06061221002020
2022,22100,06,Presence and Types of Internet Subscriptions,061,Dial-up with no other type of Internet subscription,S2801_C01_013E,2020,0.0,06061221002020
2022,22100,06,Presence and Types of Internet Subscriptions,061,Total Households No Internet Subscribtion,S2801_C01_019E,2020,15.0,06061221002020
2022,22100,06,Presence and Types of Internet Subscriptions,061,Total Households by Type of Internet,S2801_C01_012E,2020,323.0,06061221002020
2022,22100,06,Tenure by Occupants per Room,061,Owner occupied: 0.50 or less occupants per room,B25014_003E,2020,145.0,06061221002020
2022,22100,06,Tenure by Occupants per Room,061,Owner occupied: 0.51 to 1.00 occupants per room,B25014_004E,2020,123.0,06061221002020
